Gene1	Gene2	EdgeWeight
GATM	TMEM121	0.01930750422046266
SRPRB	LSP1	0.01929993706441844
FNDC3B	CPVL	0.019290876425515847
FOSB	FTL	0.01928102949081952
AC109326.1	SLC36A4	0.019280074071839192
MAPK1	CTSG	0.01927931015567806
PTK2B	CFD	0.01927801098199216
CHID1	HSPD1	0.019275345200102368
PSD4	RNF149	0.019270873745167786
UBE2Q1	MRPS12	0.01926748233538039
BST1	HMGA2	0.019258716534602
ATAD1	APLP2	0.019257538241568933
HSF2	GRN	0.019244087715607625
PSMD10	ITM2A	0.01924192942569776
PSMD10	CLEC5A	0.0192387084901064
ACSM1	P2RY2	0.01922210265374313
PTK2B	LRPAP1	0.019220586398924544
CD244	LAMC1	0.01920569836742568
RHOU	AC109326.1	0.01920397131629553
CCDC51	HSH2D	0.01919463592094493
MBLAC2	RNVU1-15	0.01919204711542067
NSDHL	MPO	0.01918871355481279
LIG1	CATSPER2	0.01918430916036596
TPRN	GM2A	0.01917869030089519
ZSCAN31	CD164	0.019176426752118714
AL355922.1	HMGB2	0.01917491364131219
LRPAP1	KATNB1	0.01914603228589079
LSP1	IGFBP2	0.01914409419962041
PLTP	TSPOAP1	0.01914145878938836
CTHRC1	SRGN	0.0191411902170048
STT3B	MPO	0.01913108473227216
DDX56	HIST1H4C	0.019130122490936142
CMTR2	JUND	0.01911007692162965
OSBP	EIF3E	0.01910679778057893
FARSA	COL8A2	0.01910134689539397
NCOA4	MARS2	0.019087131875602303
GBF1	SACS	0.019078893786953044
HSF2	PLTP	0.019069066549967262
LZTFL1	UAP1	0.01906244731450791
C12orf66	MS4A3	0.019056654050056996
ALAS1	FP671120.5	0.019053186438398904
FP671120.5	DYNC2LI1	0.019049907637250462
PRMT3	CHID1	0.019044630998684448
COX19	IL5RA	0.01904010717871308
POM121	ZGRF1	0.01902975411743944
KLHL20	IGHM	0.01902621656351943
LENG8	P2RY2	0.019019328730271418
GOSR1	HMGB2	0.01901466940243075
TPM3	COLGALT2	0.01900609611200092
WDR77	GRN	0.0190055733852627
RASAL3	TRGC2	0.019000361904609915
RNASE2	KCTD6	0.018994885060298908
MROH8	SERPINB1	0.01898991882999075
QSOX1	FTL	0.0189872863778614
TMEM19	AZU1	0.018983556366703902
ZNF747	MPO	0.018982331358060104
DUSP3	MPO	0.01898205529279929
HNRNPD	DDX56	0.018973819355214118
LIG1	GATM	0.018960470385799184
PKD1	SDF2L1	0.018956537826422443
RASGRP2	TUBE1	0.018955424301064214
SDF2L1	IGFBP2	0.018948537193616628
TRIM35	SLC47A1	0.018944526188294498
PALB2	C5orf15	0.018935201478594458
KBTBD6	DDIAS	0.01891231295165391
SDF2L1	EXOSC3	0.018878933331783563
FP671120.5	ZDHHC8	0.018868961231251688
BST1	CCDC137	0.018860044293689683
CHML	LYZ	0.01885331523998532
DDIAS	KIT	0.018840176428177757
C3AR1	DUSP3	0.018839850360500014
CSF1R	SDF2L1	0.018828821872647467
C5orf15	CTDP1	0.0188208097398105
TMED4	TSPOAP1	0.018818898429689528
PANK1	LRPAP1	0.01881809968297684
SLC1A5	JOSD1	0.018808331486288125
WDR77	ZFYVE26	0.018804820923885184
HIST1H4C	FP671120.5	0.018797661672010857
GPI	SACS	0.01878614769715944
IMPAD1	GPR180	0.01878148490048918
SLC22A15	CTSG	0.018767635716915
DDX56	HMGB2	0.018765509789550976
UBE2Q1	LUC7L3	0.018761459170207245
BRD8	PKD1	0.01875243169218391
KCTD6	SLC38A10	0.01875236033032888
GGPS1	SRGN	0.018751596767859174
MGAT4A	TFEC	0.018750376810705755
DDX28	FBN2	0.01874777315042825
PRPS2	GATM	0.018733825498564883
FAM180B	TENT5A	0.01873082857268327
CD164	HMGB2	0.018726806872957524
GOSR1	FAM180B	0.018723993357220508
GBF1	OSBPL9	0.01872239320944773
SNHG29	SRP14	0.018712817891115424
CCDC137	NOTCH1	0.018705635165600924
PLTP	KCNE5	0.01869983573471221
POLR2L	PRKAG2	0.018689901516242658
LYZ	SLC35C2	0.018686635673840525
ZNF586	TRIM6	0.01867652942712793
CEBPE	BNIP3L	0.01867649908315204
CTSG	ANKRD18A	0.018675749297288127
MPO	ALDH3A2	0.018673505079536717
ERLIN1	CFD	0.01865114596451192
KPNA5	ACSM3	0.01863218630442789
JAM3	MS4A3	0.018629649658745955
PSMD10	PKD1	0.0186279849390366
SYVN1	RBM15B	0.01861733884373033
NEU3	RHOU	0.01861531380650513
PAPOLA	LINC00271	0.01861214699041324
DIAPH2	HYAL3	0.018608477354654814
SLC5A3	MPO	0.01859643096880191
SLC5A3	POLR2L	0.01858498584609764
PLOD3	SNIP1	0.018573168989119298
TCF25	TSPOAP1	0.01857220359585568
KATNB1	GPI	0.01856959532568914
BRAT1	CEP120	0.01856546143977287
ZBTB33	EIF3E	0.01856428489892808
ABCC1	SNHG29	0.01856196595451904
PIGW	KIF17	0.01855683828902472
B3GALT6	ERLIN1	0.018551785471653082
IRF3	PRTN3	0.018545769195686297
GANC	CD52	0.018542061082621013
RNF144A	PRTN3	0.018538789399137303
UNC45A	RBM45	0.018536170969910025
TMEM177	PLCE1	0.01853432466131741
GOSR1	PTK2B	0.018533265924696736
ZNF717	NUDT8	0.0185317616354356
AC109326.1	TRIQK	0.018528293734542896
UHRF1BP1	NOTCH1	0.0185079513895284
FTCDNL1	RBM15B	0.018506225070255632
LENG8	ZNF747	0.01850249532555676
TFEC	ANKLE1	0.018472711885367997
PRMT3	PRMT1	0.018469218197238443
LHFPL2	RNVU1-15	0.018468806812099017
MBLAC2	EIF3E	0.01845327311821809
ABCC1	TRGC2	0.018445285507983997
DNAJB9	MPO	0.01843676411568599
ATAD1	SESN3	0.018429953000525967
CD52	ELANE	0.018427113914490898
PRDX4	SSR4	0.01842603462008849
GTPBP1	CYBRD1	0.01842444524985485
FTCDNL1	ZFYVE26	0.018415445865710124
PRKCSH	POLR2L	0.018414260231877217
TAF8	ACSM3	0.018413765334003383
CPVL	CANX	0.018411843744237096
CPD	CD52	0.01839862778004437
NEU3	IL5RA	0.018395589864470718
BRAT1	HSPD1	0.018390257537987245
TMX3	DNAJB9	0.018374485773895145
MLH3	SLC1A5	0.01837179457818564
IGFBP2	LRG1	0.01837014547802664
RAD51	PRPS2	0.018367801585226492
GGPS1	C1orf74	0.01836066525729196
DPP7	CLEC5A	0.018358207950962
GRAMD1B	AP002761.4	0.018349843571605004
MTO1	RASAL3	0.01834912550040029
MAN1A1	AFF1	0.01834627097650409
KIF17	JUND	0.018340232311189017
ZMYND19	LSP1	0.018340124745864432
BST1	GGPS1	0.018339580637186458
ARF1	IL5RA	0.018336179654496517
TENT5A	SLC35C2	0.01833448039181264
IFT22	MARC1	0.018333950751879484
POLR3F	CXorf21	0.018327823187086437
FURIN	ELANE	0.018326974703210368
TMEM121	SSR4	0.01832558759530836
RASGRP2	SLC38A10	0.018312966720259952
MPO	REV1	0.0183046867253833
UGGT1	CCNYL1	0.01829371914196092
HNRNPD	KCTD6	0.018290833426609174
RASGRP2	METTL15	0.01828738813026555
ZBTB33	CTSG	0.01828440553758693
MYO18A	JUND	0.018283850543124088
PLCE1	FOSB	0.018280712702206558
KIF17	LUC7L3	0.018278611289461802
DUSP3	CTSG	0.018276124692938902
AZU1	KIT	0.01827304557534965
TRIM65	DPP7	0.01826884518156336
TRGJP1	VPS13A	0.01826570105341239
CDT1	SRP14	0.01825962858786394
MGLL	LENG8	0.018258616262891957
MED21	CTHRC1	0.018247383112120524
GATM	CSF1R	0.018244521886539182
MACF1	EIF4A1	0.018241725163988032
YME1L1	NEMF	0.018235473986885988
ANKRD33B	MCM4	0.01823525878391313
CST3	CTSG	0.01823478165148404
PMS2	HSH2D	0.018225385591132508
C19orf54	GPAA1	0.018224878952824392
PTK2B	HSH2D	0.018222171969842608
FNDC3B	FP671120.5	0.01819982836197306
UAP1	ACSM1	0.018198247272158453
FIG4	SDF2L1	0.018195447117441487
ZNF526	HMGB2	0.018191293822580987
HMGB2	PANK1	0.01818049946370396
AZU1	COQ3	0.018179351255061583
HSF2	WDR77	0.018172478030158985
CATSPER2	KCNE5	0.01817015464056048
SLC25A43	AZU1	0.018161292452872152
RXFP2	CALR	0.0181526733488271
SLC19A1	SYNGR1	0.01814323945934461
FTL	SNX13	0.018135996847745105
SKIV2L	ZNF747	0.01813429566857821
CXorf21	DYNC2LI1	0.018130796650578224
B4GAT1	FOSB	0.018113450243112388
SLC35C2	NEU3	0.0181093375634143
MED21	CHID1	0.018104038468887897
GRAMD1B	LINC00173	0.018099941558210254
ABCC1	MITD1	0.018097202992221402
AC118549.1	SNX13	0.018095701408450536
MACF1	CLEC5A	0.01808403883644724
ARHGAP15	TRIM6	0.018082611463044147
ZNF747	REV1	0.018074882628818942
HEMK1	CD164	0.01807408446850801
UAP1	ARF1	0.01806702120326644
PRRT4	HMGB2	0.018061545482146744
ZBTB16	RAB7B	0.01805847412628728
CST7	MRM1	0.0180437997965856
POLR1B	FUT4	0.018032201741219462
CHID1	FGFR1OP	0.018026618955708576
AC017104.3	RASGRP2	0.01802338068450596
CEPT1	IGHM	0.018020715252559556
FAM122B	KIF17	0.018019023677907718
FOSB	CD164	0.01801791010245948
SSR4	ARRB1	0.01800964366119986
ATL3	PRTN3	0.018009144653551506
POLR2L	CNPY3	0.018003066066126013
CTHRC1	MPO	0.017998203690787522
PTK2B	POLR2L	0.017989739654964733
TCF25	MROH8	0.01798801555812526
FANCA	LYZ	0.01798777902480875
PSD4	SLC35C2	0.017987512147291156
FNDC3B	PRSS21	0.017984489282624364
DNMT1	DDX28	0.017978011964294452
ATAD1	FBN2	0.017970102560024046
MFAP4	SLC38A10	0.017961019694201327
EMB	TRAF5	0.017951067806849224
ADNP2	CATSPER2	0.017940565524774868
SKIV2L	CD52	0.01793598781664516
SYNGR1	AKR1B1	0.017934170489138417
SRPRB	ACSM1	0.017930492740746158
KCTD6	PRTN3	0.017925943447874737
BRD8	ANKRD18A	0.017924944435225357
PSD4	ZMYND19	0.017922284825017742
CTSG	CPVL	0.01792184847547597
ZFYVE26	DUSP27	0.017909847280775687
AC109326.1	IGHM	0.01789920022963381
REV1	B3GALT6	0.017897225500899543
EHHADH	CHID1	0.01788854952007446
MACF1	CNPY3	0.017884572562466085
BLZF1	ALDH3A2	0.01788392820205051
ZNF586	MCM4	0.017879686155637512
ZGRF1	KIF17	0.017878991710050987
MPO	DOLK	0.017877217193003652
IL5RA	DDIAS	0.017876815256999096
ELANE	GRPEL1	0.01787458892408034
ANKLE1	TBCCD1	0.017868294306131745
UNC45A	PLCE1	0.017860101758403364
CST7	DUSP3	0.017858864426311096
SKIV2L	SNHG29	0.017850197702016762
HEMK1	CALR	0.017840326056484324
ALDH3A2	AC099778.1	0.017833656262732256
KATNB1	PLTP	0.01783078998262141
CEP120	AC109326.1	0.01782165271083418
EPG5	CD244	0.017799178578352295
LUC7L3	SLC26A2	0.017785910442781404
PUS3	ALAS1	0.017774863520864142
PTK2B	TMEM39A	0.01777225596484336
NEMF	POLR3F	0.017762971797313756
IGHM	B3GALT6	0.01774934600478574
TMEM19	ELANE	0.01774826101664996
SERPINB1	ALDH3A2	0.017746114369239497
MCM4	ERAP1	0.017741858079507854
CHD6	TUBE1	0.017736290570030275
PLOD3	PKD1	0.0177359622817041
CEP250	SNHG29	0.017728449860814198
TCF25	ANKRD18A	0.017715785485239912
ITM2A	OSBPL9	0.017714022971509747
EIF5B	CPVL	0.01771310430923169
JKAMP	PTK2B	0.017708756101227668
TPM3	DPH2	0.017708296196007296
ERI1	ARF1	0.01770748748132141
ELANE	CHM	0.01769997612187213
HSP90B1	SLC38A10	0.017696266574443238
NDUFA5	LRPAP1	0.017691961735514357
IL2RG	TRIM65	0.01768706921787205
AFF4	FARSA	0.0176729664566174
SDF2L1	ALAS1	0.017670699215777297
TRIM35	ACSM3	0.01766669743938284
SHLD2	AC099778.1	0.017664791444601046
KAT6B	TRBV12-3	0.01766399945390954
UGGT1	FAM107B	0.01763500116141864
DOLK	PRSS21	0.017630890774911145
B3GALNT2	JUND	0.01762942707035768
NT5DC3	AZU1	0.017626605828258063
MPP6	AKR1B1	0.017624740901346983
AC096667.1	IGHM	0.0176241666406652
IRF3	RGCC	0.01762277776468888
EEF1AKMT3	SNTB1	0.01761031988180493
BNIP3L	AL359643.3	0.0176066195480288
CYB5RL	APLP2	0.01760549696229517
GM2A	SSR4	0.017604434443955375
SLC19A1	FP671120.5	0.01760067135135308
PRKCSH	COQ3	0.017592245797362894
PRSS21	FBN2	0.01758234657713349
COLGALT2	GGPS1	0.01757402821132805
DNAJB9	IL5RA	0.017569035652098816
HSH2D	AC118549.1	0.017568611742767266
TFEC	MPO	0.01756759285254656
SLC22A15	EHHADH	0.017565696580502305
PIWIL4	SLC22A15	0.017562288408137512
PCBP3	HSH2D	0.017556239078562002
PABPC1L	FP671120.5	0.017551733573372492
DYNC2LI1	AC099778.1	0.017547941238701497
TSPOAP1	CABIN1	0.017546519989239458
URB2	PKNOX1	0.01753276356992825
GTF3C3	PRRT4	0.017529285117342384
PTK2B	ATAD1	0.017519190422340326
MRPL20-AS1	ANKRD33B	0.017517059551580727
HIST1H4C	MPP6	0.017496343281979403
ITGAL	LIG1	0.01748458819571979
MAN1A1	MROH8	0.017477653488560882
RPL3P4	ERCC2	0.017471181089702918
ZFYVE26	CPVL	0.01745799202484638
SLC28A3	ZMYND19	0.017443405495773615
NCOA4	GNPDA2	0.01743518573918101
NOTCH1	SNHG29	0.017428961030968592
KCNAB2	DUSP27	0.017417114002409837
AKR1B1	PRG2	0.017416001361872747
NCOA4	GRPEL1	0.017412594557951053
AKR1B1	RNVU1-15	0.01741150224414631
LRRCC1	PSMD10	0.01740754020917186
ZC4H2	AC109326.1	0.017403750668502443
KCNAB2	NXT2	0.017388856151214462
TMEM177	FOSB	0.017383823972696
FCGR1A	LYZ	0.01737780152977264
FUT4	PRG2	0.017376534550092713
GTF3C3	MROH8	0.017374695742725498
CEBPE	SERPINB1	0.017374381235627578
HMGA2	POLR3F	0.017368690715425118
MAPKAPK3	MACF1	0.017367726759368592
DDIAS	KIF17	0.017355952616157397
CEBPE	UAP1	0.017355586415085184
EEF1AKMT3	RAB5B	0.01734430062608694
PRAM1	ERI1	0.017342115165470715
SLC15A2	RARRES2	0.01733459728138646
MRM1	ZDHHC8	0.01732897794628597
COA7	ELANE	0.01732278542676901
SLC35C2	APLP2	0.0173220706969377
TMEM44	CEBPE	0.0173168794291915
LENG8	RBM15B	0.01730388686321369
HSH2D	SENP8	0.017301614550549974
OSBPL9	CYP2S1	0.01730115923692572
DPH2	RNVU1-15	0.017299163799730916
PLOD3	PRSS21	0.017292146217203475
RPL3P4	WDFY1	0.0172781605882531
AC096667.1	LSP1	0.017273337360741676
DNMT1	RASAL3	0.01726781841066481
TUBE1	GM2A	0.017266110304948873
C5orf15	ALDH3A2	0.017265243062946672
GRN	SRGN	0.017260785310797687
CMAHP	CHID1	0.017255352916157818
MAN2B2	FUT4	0.017250690727889
PRTN3	RPL3P4	0.017250548025180678
CLEC5A	POLR2L	0.01723638182339235
BNIP3L	PLTP	0.01723206032639521
ZNF747	TBC1D10C	0.017228313900795076
LRPAP1	NEU3	0.017220837366978443
SLC35A5	AC245014.3	0.01720612352655626
EMC3-AS1	GRN	0.017190147935403417
TRGC2	LIG1	0.017186998982998386
CLEC12A	CRELD2	0.017178049049092026
IMPAD1	SYNGR1	0.017174442503890375
ZNF747	CLEC5A	0.017171736256011528
PJVK	HSP90B1	0.017166769918298658
EMB	TRBV12-3	0.01716655264274908
GPT2	KATNB1	0.01716032296472324
FTL	ATAD1	0.017160132216032388
PABPC1L	LIG1	0.01715008972762845
SACS	UAP1	0.017148048661830815
KAT7	POLR2L	0.017148039926794926
CHST10	C1orf74	0.01714267013259302
DPEP3	CYP4V2	0.01713794816415053
MGAT4A	FOSB	0.017122258566673113
CALR	RARRES2	0.01711571252752388
GPR180	RARRES2	0.017114128291129096
NT5DC3	CFD	0.017107359855755403
CXorf21	AZU1	0.017102512984862175
RPL3P4	DPEP3	0.01709605941847071
JOSD1	DUSP27	0.017091033944723694
C1GALT1C1	DUSP3	0.017090316530442073
SLC15A2	C12orf66	0.017084646724417302
CST7	LENG8	0.017081615042605434
FOSB	MRPS12	0.017080989246331602
ZNF586	LAMC1	0.017077643497181928
FUT4	AP002761.4	0.017067566659358352
AZU1	ZNF649	0.01706173609052456
TRIM65	JAM3	0.01705728065870345
GGPS1	IGFBP2	0.01705680487354569
SDF2L1	FIG4	0.017051000160308444
ZKSCAN8	ZBTB16	0.017047170971621218
TBCCD1	SLC47A1	0.017038366465029806
RASGRP3	SRGN	0.017027184999824974
IFT22	TRIOBP	0.01702498256607895
SMARCA4	ARRB1	0.017024939688307785
MGAT4A	RCCD1	0.017023577122497066
ARHGEF39	IL5RA	0.017003366222718058
SRPRB	EIF4A1	0.017000393902515856
CCNG2	SLC25A12	0.016999167394355495
EXOSC3	HYAL3	0.016995490010618647
ZNF574	MARC1	0.016990320863061112
PSD4	CTSG	0.016980951397749102
GTPBP1	RBM15B	0.016979432081534178
TTC19	GRN	0.016979186726672674
CDT1	MARC1	0.016977879985041862
GOSR1	FP671120.5	0.016976338119533814
AFF4	DYNC2LI1	0.01697075003959671
TMEM121	TUBE1	0.01694991249130325
SNX13	TFEC	0.01694982425810477
TPRN	SLC26A2	0.01694142583769576
DYNC2LI1	LSP1	0.016930491403374482
DDX56	MPO	0.016929466562128497
SRP14	NEMF	0.016926074125554115
TBCCD1	ACSM3	0.016916562507272692
GBF1	NTSR1	0.016906503936479855
CMTR2	CSF1R	0.016899876759029108
CYBRD1	SLC22A31	0.016891550654816248
NDUFA5	FAM107B	0.016889232533581492
ZFYVE26	ITM2A	0.016887126611128227
EPM2A	CABIN1	0.016874217551549997
OSBP	C1orf74	0.01687085811810801
SSR4	LIG1	0.016863113309849496
RNVU1-15	MRM1	0.016858582107442798
MAN1A1	C1orf74	0.016854195640462828
CSF3R	DDX28	0.016846155711160906
CDS2	SNX13	0.016839597497446318
LHFPL2	TRIQK	0.016838842902585388
MAN2B2	CTSG	0.016837060817825083
AC019069.1	AC245014.3	0.01683563922997833
CCDC137	APEX2	0.016821568058595145
HGH1	ASCL2	0.016813035067571574
OSBPL9	MPP6	0.01680691754625911
KATNB1	MTO1	0.016800001495228378
SSR4	REV1	0.016798732740782203
CYB561D1	LYZ	0.0167915817565549
PRKCSH	SLC35C2	0.016768359361353742
HSPA5	MTO1	0.016761334861272098
YIPF1	DPEP3	0.016759354398502412
TPM3	CNPY3	0.01675712141029041
NEMF	PRG2	0.016755488111350563
NOTCH1	CSF3R	0.016754669928080064
TRGC2	LSP1	0.016740716580771652
CYB561D1	TENT5A	0.016736223477606445
BMP1	IGFBP2	0.01672989208401613
FBN2	TRIOBP	0.01672763602669337
HAVCR2	RNVU1-15	0.016724829780249854
AL034397.3	VPS13A	0.01671929633148713
ITM2A	TAF8	0.0167137144943994
NOTCH1	KIT	0.016713601301252053
ZNF747	RPP14	0.01670933824189996
ERI1	TRBV12-3	0.016702030328780294
PRRT4	HGF	0.01670064844279771
SKIV2L	AZU1	0.016694089272728783
HSP90B1	SLC25A43	0.01669379464644928
REV1	IMMP1L	0.01669256246133079
TNRC6C	IRS2	0.01667546848648164
PRPS2	AC245014.3	0.01667339419384409
MS4A3	EHHADH	0.01666937563998791
MGAT4A	NTSR1	0.016667322976882167
LPO	FTL	0.01666380278409561
NEK1	KLHL20	0.016658225440064494
PIGW	HMGB2	0.016658052892337467
RGCC	DDIAS	0.016650563385045287
RANBP17	MYC	0.01664974482991682
MGAT4A	LHFPL2	0.01664274261039504
OSBP	MROH8	0.01663797387772999
FBN2	FP671120.5	0.016633571663486158
TMEM121	NCAPH	0.016632354540494318
SLC15A2	STT3B	0.016621311984761022
ACY3	TBC1D10C	0.016620622883880533
NEMF	KIT	0.01661934162598355
PALB2	RBM15B	0.016612653712307333
MPO	TUBE1	0.01661227735268451
DOLK	MCM4	0.01660953749285348
NXT2	JUND	0.016608434203039073
GPAA1	RANGAP1	0.01660192279059214
NCOA4	LUC7L3	0.016600626043312222
SMARCA4	GRPEL1	0.016594989166863642
CD52	PRKCSH	0.01659452778106486
SNX13	HSP90B1	0.016587389284705732
HMGB2	SERPINB10	0.016585479594852806
NT5DC2	SRP14	0.016584449040553017
BST1	CHID1	0.016578235795086136
CNPY3	ACY3	0.016570300297898237
TNRC6C	GRN	0.016562214098307063
AC019069.1	DNMT1	0.016561763392424114
SLC1A5	PSMD10	0.016560329236879445
ARF1	TRGC2	0.01655918717303449
SLC35A5	PCBP3	0.016553764335393083
REV1	CSF1R	0.01655013644803324
MAN1A1	SSR4	0.016542970339293746
PRTN3	ARHGAP15	0.016538354113072775
GTF3C3	MITD1	0.01653370365139611
ALAS1	GRN	0.016517504747959922
FES	PTK2B	0.01651268384120449
NPLOC4	AFF1	0.016512141831922608
LENG8	GGPS1	0.016512061062791406
GTF3C3	HGF	0.016506120798340764
PSD4	SRGN	0.016498511496387067
NUP188	CEBPE	0.016484184738074982
KATNA1	MTO1	0.016484059127040162
ANKRD33B	JUND	0.016482571420078227
IGSF10	PHYHD1	0.01648169386384975
TRIM65	HIST1H4C	0.01647966880780748
EMB	SSR4	0.016476360306799952
ARHGAP15	COQ3	0.016447611110208676
LRRC45	IRF3	0.016442650675108854
RNF144A	TENT5A	0.01644102708811097
CYBRD1	ALDH3A2	0.016440089213116474
DUSP2	TUBE1	0.016438701531452934
PVR	IMMP1L	0.01643693212332593
CST7	EXOSC3	0.016436814057446868
MLH3	CFD	0.01643518567769569
RASGRP3	APLP2	0.01643082645283706
FTCDNL1	PRMT1	0.016415991381267748
ZGRF1	C1QTNF4	0.016410689999440602
SLC36A4	ZMYND19	0.016407292535579324
COQ3	AC096667.1	0.01640189707931921
IGHM	ITM2A	0.016364600499033318
ERG	CALR	0.01635479127081223
FAM122B	AL078587.1	0.016349556729849474
QSOX1	SLC1A5	0.01634906818739015
LIG1	ATL2	0.01634883033679346
CD244	REV1	0.016346942139823926
AL034397.3	CFD	0.01634693915032026
ZGRF1	LINC00271	0.016346072474600144
EIF5B	DMAC1	0.01634291380475405
PSMD10	TRGC2	0.016342773656678813
TTC19	AZU1	0.016334978777862306
CEP120	IRS2	0.016330851049338038
CLEC5A	DNAJB9	0.016321926922278913
NDUFA5	SLC26A2	0.016318204419995368
DIAPH2	SSX2IP	0.01631648256261719
SLC19A1	PTK2B	0.016312803061734618
GGPS1	YME1L1	0.016311233233616766
LRRC45	PRTN3	0.01630813918760011
SLC25A43	MTO1	0.016300912434261683
TMEM177	SRP14	0.0162839605613468
KIT	TEX261	0.01628099180270504
TMEM214	ZNF747	0.016274562871920358
MFAP4	HGH1	0.01626778786769251
FKBP14	FANCA	0.016267024093719225
GTF3C3	GRPEL1	0.016264748882443104
IRF3	FTL	0.016251789576941806
PLTP	NUDT8	0.016248670383718616
C12orf66	IGHM	0.016242584457706096
TFEC	AKR1B1	0.016237336058931056
GOSR1	DDX28	0.016233907037159642
ABCC1	NDUFA5	0.016230675585603187
SSR4	ERAP1	0.01622686981705819
SESN3	GRN	0.016218297544482577
ALDH3A2	SNHG29	0.01620713119654693
IP6K2	TENT5A	0.01620466752728421
C5orf15	GGPS1	0.016183829495040925
MYC	B3GALNT1	0.016178973463385943
MRPL20-AS1	RECQL4	0.016175743149795016
RXFP2	TRGJP1	0.016173039246929827
DUSP2	MARS2	0.016166692428703725
SLC19A1	LUC7L3	0.016166052551892043
MAN2B2	SSR4	0.016165554710990484
TRGJP1	SYNGR1	0.016164933742626342
SYVN1	PRMT1	0.016161958705772025
IL2RG	CTSG	0.016150827704725357
MYO18A	ITM2A	0.016148019503439873
DOLK	RPL3P4	0.01614479560024474
TRIM6	DUSP27	0.0161395252499304
CEP120	DUSP2	0.01611255881558701
JUND	PRG2	0.01610403343381025
GPR180	HSPA5	0.016099142719235557
POLR3F	IL5RA	0.016098223039085615
CPVL	TRBV12-3	0.01609791932969519
ZKSCAN8	AFF4	0.016063980664915066
PRTN3	NPLOC4	0.01606037281953636
LIG1	CSF3R	0.01605839786331307
KBTBD11	HGF	0.01605670070380049
ERCC2	APLP2	0.016056423603344368
HGH1	C1QTNF4	0.01605627465040428
GTF3C3	FAM180B	0.016044270018772604
CST3	SERPINB10	0.01602295100895425
ZGRF1	CCNG2	0.01601492557004267
FES	RAB26	0.016014579789295297
C5orf15	NCAPH	0.016010368437356527
EARS2	SNHG29	0.01600772344883655
CYBRD1	PALB2	0.015986309751040536
HAL	ZNF649	0.015984287526492384
IL2RG	CST3	0.015942069916858242
LIG1	C1QTNF4	0.01594095907368546
SLC47A1	SNHG29	0.01591798960486646
MS4A3	DDX28	0.015910852287117843
MYC	ERAP1	0.015903955107698726
ELOC	MPO	0.01590140770807836
GPR180	IGFBP2	0.015894042110149033
CYBRD1	MAPK1	0.01588513399079423
SMARCA4	DDX28	0.01588101068277825
FCGR1A	ALAS1	0.01586557334764787
YME1L1	POLR2L	0.01586086786751589
SLC47A1	IL5RA	0.01585727025891677
LINC00173	APLP2	0.015844619808108508
TRIOBP	TSPOAP1	0.015840363975372404
LAMC1	PRMT1	0.01584033572752712
SEC24A	C19orf54	0.0158314871723086
CCDC137	AL359643.3	0.01582559921139686
DNMT1	RPL3P4	0.015823825319274797
OSBP	RBM15B	0.015815524719552877
RECQL4	CSF3R	0.015815178887769427
NEK1	PTK2B	0.015809895260693832
FUT4	PRAM1	0.0157934226050105
MPO	P2RY2	0.015791674722276966
GLT8D1	ZKSCAN8	0.015788699708709383
DMAC1	RAB26	0.0157864390277102
PRDX4	ELOC	0.015781021076935117
PRG2	ACSM1	0.015776143622540033
FOSB	DPP7	0.015770215747236967
AL355922.1	SLC38A10	0.015766051276928955
SESN3	PRG2	0.015735343038758887
TRIB3	AZU1	0.015733831930480637
ANKLE1	MYC	0.015732362838121017
SSH3	ERLIN1	0.015723270925844853
ARFRP1	SNHG29	0.015714968184123178
IGFBP2	TENT5A	0.015713677958298394
HEMK1	CST3	0.015713578160665282
JAM3	CATSPER2	0.015693932091113173
PLTP	SESN3	0.015687614065274094
ZSCAN31	RCCD1	0.01568300387569699
SACS	PRTN3	0.015680123337022667
HSF2	LUC7L3	0.01566476936462783
UGGT1	CHML	0.015655449316016062
GNPDA2	FP671120.5	0.015650841681118834
PIWIL4	SLC19A1	0.015632235286340602
ACSM1	LINC00271	0.01563119597058971
TCF25	MGAT4A	0.015627377401231168
RAD51	SRGN	0.015625806691135915
FIG4	CCDC137	0.015617801716881447
LYZ	HGF	0.015611936397891903
UHRF1BP1	AC245014.3	0.015609591228149441
SLC31A2	DIAPH2-AS1	0.015602515499536744
ZSCAN31	PRTN3	0.015601083817075888
IRS2	NOTCH1	0.015599639486847415
NT5DC2	DBNL	0.015582904044877006
ZFYVE26	MPO	0.015579667081721312
DYNC2LI1	MS4A3	0.015569655792141856
SLC35C2	KIF17	0.015568121555151809
PIGK	LUC7L3	0.01556593873615896
REV1	DPEP3	0.015548293576272094
HEMK1	SLC47A1	0.015547300547424918
RNASE2	PTK2B	0.015544329844352524
IGFBP2	SSR4	0.015536733051071259
ASCL2	NTSR1	0.015535153364063069
YME1L1	POM121	0.015531607744340075
HSH2D	HNRNPD	0.015524364600631476
RPL3P4	SRP14	0.015522609284114428
URB2	GRN	0.01551252129019276
SIRPB2	GPI	0.015509003736577182
NDUFA5	PTK2B	0.01549527834500314
NEU3	C12orf66	0.0154951789504907
CCDC137	PRTN3	0.015485055931448229
LEKR1	ELANE	0.01547868877467506
MTO1	AC109326.1	0.015475662602399163
SDF2L1	UNC45A	0.015467164616402438
GTF3C3	HMGB2	0.01546487413999013
SERPINB1	AC099778.1	0.01545750705488013
